,name,age,points,salary,label
339,Rui Hachimura,-0.9963002873509478,0.5214885849840706,-0.3853479651877582,2
340,Russell Westbrook,1.2301069801720064,1.7289955123546574,3.366091506256506,0
341,Ryan Anderson,1.2301069801720064,0.3614575464168844,-0.3319663944663655,4
342,Ryan Arcidiacono,-0.006785946229634819,-0.9624355908207473,-0.5585490587913184,1
343,Sekou Doumbouya,-1.7384360431919326,-0.8605976571870833,-0.5125691838678526,1
344,Semi Ojeleye,-0.2541645315099631,-0.6423735136863747,-0.6861396307167927,1
345,Serge Ibaka,0.9827283948916782,0.1577816791495564,0.08173144247937474,3
346,Seth Curry,0.73534980961135,0.4487472038171677,-0.06391763835546013,3
347,Shake Milton,-0.7489217020706196,0.5796816899175928,-0.6913941666234337,2
348,Shaquille Harrison,-0.006785946229634819,-1.2824976679551197,-0.7866647948693939,1
349,Shaun Livingston,1.9722427360129913,-0.5114390275859497,-0.7972815009248196,4
350,Sindarius Thornwell,-0.2541645315099631,-1.2534011154883586,-0.791672958860557,1
351,Solomon Hill,0.73534980961135,-0.8169528284869415,-0.6996845611164767,4
352,Spencer Dinwiddie,-0.006785946229634819,-0.4532459226524274,0.30641771832701026,3
353,Stanley Johnson,-0.7489217020706196,-1.0060804195208888,-0.47627332131978956,1
354,Stephen Curry,1.4774855654523347,2.791019677391439,3.5346585978684475,0
355,Sterling Brown,-0.2541645315099631,-0.3223114365520024,-0.6996845611164767,1
356,Steven Adams,-0.006785946229634819,-0.24957005538509955,2.162253767149662,3
357,Svi Mykhailiuk,-0.9963002873509478,-0.4096010939522857,-0.6952546753920412,1
358,Taj Gibson,1.9722427360129913,-0.8169528284869415,-0.7178551037664719,4
359,Taurean Prince,-0.006785946229634819,-0.22047350291833825,0.3878546862955962,3
360,Terance Mann,-0.7489217020706196,-0.6569217899197554,-0.7101802298064498,1
361,Terence Davis,-0.9963002873509478,-0.4096010939522857,-0.7101802298064498,1
362,Terrance Ferguson,-1.2436788726312762,-1.3988838778221644,-0.46196338975232026,1
363,Terrence Ross,0.73534980961135,0.8997437670519652,0.5157470842803145,3
364,Terry Rozier,-0.006785946229634819,1.5107713688539488,1.068242243574297,0
365,Thaddeus Young,1.2301069801720064,0.3469092701835036,0.5203512106077642,3
366,Thanasis Antetokounmpo,0.24059263905069345,-1.107918353154553,-0.6913941666234337,1
367,Thomas Bryant,-0.9963002873509478,0.6524230710844957,-0.012874861494493609,2
368,Thon Maker,-0.7489217020706196,-0.8751459334204639,-0.8338394917317922,1
369,Tim Frazier,0.73534980961135,-1.2388528392549778,-0.854134173641436,4
370,Tobias Harris,0.24059263905069345,1.5980610262542325,2.649897760843146,0
371,Tomas Satoransky,0.4879712243310217,-0.3368597127853829,0.15764836992310347,3
372,Tony Bradley,-0.9963002873509478,-0.7296631710866582,-0.5030887761900414,1
373,Tony Snell,0.4879712243310217,-0.6132769612196137,0.38054650541907586,3
374,Torrey Craig,0.73534980961135,-1.0060804195208888,-0.6996845611164767,4
375,Trae Young,-1.2436788726312762,2.31092656168988,-0.1931042050938653,2
376,Trevor Ariza,1.9722427360129913,-0.8460493809537027,0.4441273414088722,4
377,Trey Burke,0.24059263905069345,-0.4096010939522857,-0.5585490587913184,1
378,Trey Lyles,-0.5015431167902913,-0.700566618619897,-0.30276426282188207,1
379,Tristan Thompson,0.73534980961135,-0.2786666078518606,0.08173144247937474,3
380,Troy Williams,-0.2541645315099631,-0.5550838562860914,-0.8529327012978083,1
381,Ty Jerome,-0.9963002873509478,0.012298916815750745,-0.6298577673508619,1
382,Tyler Cook,-0.9963002873509478,-1.3261424966552615,-0.8553596897558847,1
383,Tyler Herro,-1.4910574579116043,0.7688092809515401,-0.4744224625361547,2
384,Tyler Johnson,0.24059263905069345,-0.6714700661531359,-0.6996845611164767,1
385,Tyus Jones,-0.7489217020706196,-0.3368597127853829,0.0366256353606956,1
386,Udonis Haslem,3.2091356624146323,-0.9915321432875084,-0.6996845611164767,4
387,Victor Oladipo,0.24059263905069345,1.5980610262542325,1.2831014721886236,0
388,Vincent Poirier,-0.006785946229634819,-1.3115942204218807,-0.5975094827159543,1
389,Vlatko Cancar,-0.9963002873509478,-1.2243045630215974,-0.7101802298064498,1
390,Wayne Ellington,1.4774855654523347,0.1141368504494146,-0.6996845611164767,4
391,Wenyen Gabriel,-0.7489217020706196,-1.3988838778221644,-0.6996845611164767,1
392,Wesley Matthews,1.724864150732663,-0.7733079997867999,-0.4948074876357349,4
393,Will Barton,0.73534980961135,0.46329548005054827,0.5385849832593231,3
394,Willy Hernangomez,-0.2541645315099631,-0.5114390275859497,-0.6996845611164767,1
395,Yogi Ferrell,-0.006785946229634819,-0.04589418811777157,-0.854134173641436,1
396,Zach Collins,-0.9963002873509478,-0.4096010939522857,-0.312355681101144,1
397,Zach LaVine,-0.2541645315099631,2.6746334675243943,1.1296305946069618,0
398,Zhaire Smith,-1.4910574579116043,-0.8896942096538444,-0.7561990863328214,1
399,Zion Williamson,-1.7384360431919326,2.31092656168988,0.18276439060893435,2
400,Zylan Cheatham,-0.5015431167902913,-0.9915321432875084,-0.7175758890831916,1
